________________________________________________________________________________________________________________________ Exportar ==>;;;;;;;;;
;;;;;;;;;
Año;Cod. Ubigeo;Departamento;Provincia;Distrito;Cod CIIU (Rev 3);Sector;Sub Sector;Actividad Económica;Cant. Contrib
2025;150101;LIMA;LIMA;LIMA;3720;D.- MANUFACTURA;INDUSTRIA NO PRIMARIA;RECICLAMIENTO DE DESPERDICIOS Y DESECHOS NO METALICOS;18
2025;150101;LIMA;LIMA;LIMA;4010;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;GENERACION, CAPTACION Y DISTRIBUCION DE ENERGIA ELECTRICA;57
2025;150101;LIMA;LIMA;LIMA;4020;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;FAB. DE GAS, DISTRIBUCION DE COMBUSTIBLES GASEOSOS POR TUBERIA;7
2025;150101;LIMA;LIMA;LIMA;4030;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;SUMINISTRO DE VAPOR Y AGUA CALIENTE;31
2025;150101;LIMA;LIMA;LIMA;4100;E.- OTROS SERVICIOS;GENERACION DE ENERGIA ELECTRICA Y A;CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA;24
2025;150101;LIMA;LIMA;LIMA;4510;F.- CONSTRUCCION;CONSTRUCCION;PREPARACION DEL TERRENO;19
2025;150101;LIMA;LIMA;LIMA;4520;F.- CONSTRUCCION;CONSTRUCCION;"CONSTRUCCION DE EDIFICIOS COMPLETOS O DE PARTES DE EDIFICIOS; OBRAS DE INGENIERIA CIVIL";1902
2025;150101;LIMA;LIMA;LIMA;4530;F.- CONSTRUCCION;CONSTRUCCION;ACONDICIONAMIENTO DE EDIFICIOS;625
2025;150101;LIMA;LIMA;LIMA;4540;F.- CONSTRUCCION;CONSTRUCCION;TERMINACION DE EDIFICIOS;219
2025;150101;LIMA;LIMA;LIMA;4550;E.- OTROS SERVICIOS;OTROS;ALQUILER DE EQUIPO DE CONSTRUCCION O DEMOLICION DOTADO DE OPERARIOS;7
2025;150101;LIMA;LIMA;LIMA;5010;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA DE VEHICULOS AUTOMOTORES;75
2025;150101;LIMA;LIMA;LIMA;5020;G.- COMERCIO;COMERCIO AUTOMOTRIZ;MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES;633
2025;150101;LIMA;LIMA;LIMA;5030;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA DE PARTES, PIEZAS Y ACCESORIOS DE VEHICULOS AUTOMOTORES;1128
2025;150101;LIMA;LIMA;LIMA;5040;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA, MANTEN. Y REPARAC. DE MOTOCICLETAS Y DE SUS PARTES, PIEZAS Y ACCESORIOS;129
2025;150101;LIMA;LIMA;LIMA;5050;G.- COMERCIO;COMERCIO AUTOMOTRIZ;VENTA AL POR MENOR DE COMBUSTIBLE PARA AUTOMOTORES;64
2025;150101;LIMA;LIMA;LIMA;5110;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR A CAMBIO DE UNA RETRIBUCION O POR CONTRATA;1266
2025;150101;LIMA;LIMA;LIMA;5121;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y DE ANIMALES VIVOS;136
2025;150101;LIMA;LIMA;LIMA;5122;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO;1204
2025;150101;LIMA;LIMA;LIMA;5131;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO;2995
2025;150101;LIMA;LIMA;LIMA;5139;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE OTROS ENSERES DOMESTICOS;2226
2025;150101;LIMA;LIMA;LIMA;5141;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE COMBUSTIBLES SOLIDOS, LIQUIDOS Y GASEOSOS Y DE PRODUCTOS CONEXOS;81
2025;150101;LIMA;LIMA;LIMA;5142;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE METALES Y MINERALES METALIFEROS;200
2025;150101;LIMA;LIMA;LIMA;5143;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE  MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETERIA Y EQUIPO, Y MATERIALES DE FONTANERIA Y CALEFACCION;3302
2025;150101;LIMA;LIMA;LIMA;5149;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE OTROS PRODUCTOS INTERMEDIOS, DESPERDICIOS Y DESECHOS;223
2025;150101;LIMA;LIMA;LIMA;5150;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE MAQUINARIA, EQUIPO Y MATERIALES;2660
2025;150101;LIMA;LIMA;LIMA;5190;G.- COMERCIO;COMERCIO AL POR MAYOR;VTA. AL POR MAYOR DE OTROS PRODUCTOS;6449
2025;150101;LIMA;LIMA;LIMA;5211;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN ALMACENES NO ESPECIALIZADOS CON SURTIDO COMPUESTO;1209
2025;150101;LIMA;LIMA;LIMA;5219;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES NO ESPECIALIZADOS;3714
2025;150101;LIMA;LIMA;LIMA;5220;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ALIMENTOS, BEBIDAS Y TABACO EN ALMACENES ESPECIALIZADOS;3409
2025;150101;LIMA;LIMA;LIMA;5231;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES, COSMETICOS Y ARTICULOS DE TOCADOR;1566
2025;150101;LIMA;LIMA;LIMA;5232;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO;7844
2025;150101;LIMA;LIMA;LIMA;5233;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE APARATOS, ARTICULOS Y EQUIPO DE USO DOMESTICO;1234
2025;150101;LIMA;LIMA;LIMA;5234;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE ARTICULOS DE FERRETERIA, PINTURAS Y PRODUCTOS DE VIDRIO;3880
2025;150101;LIMA;LIMA;LIMA;5239;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR DE OTROS PRODUCTOS EN ALMACENES ESPECIALIZADOS;14079
2025;150101;LIMA;LIMA;LIMA;5240;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN ALMACENES DE ARTICULOS USADOS;109
2025;150101;LIMA;LIMA;LIMA;5251;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN EMPRESAS DE VENTA POR CORREO;427
2025;150101;LIMA;LIMA;LIMA;5252;G.- COMERCIO;COMERCIO AL POR MENOR;VTA. AL POR MENOR EN PUESTOS DE VENTA Y MERCADOS;2421
2025;150101;LIMA;LIMA;LIMA;5259;G.- COMERCIO;COMERCIO AL POR MENOR;OTROS TIPOS DE VENTA AL POR MENOR NO REALIZADA EN ALMACENES;6064
2025;150101;LIMA;LIMA;LIMA;5260;G.- COMERCIO;COMERCIO AL POR MENOR;REPARACION DE EFECTOS PERSONALES Y ENSERES DOMESTICOS;841
2025;150101;LIMA;LIMA;LIMA;5510;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;HOTELES, CAMPAMENTOS Y OTROS TIPOS DE HOSPEDAJE TEMPORAL;421
2025;150101;LIMA;LIMA;LIMA;5520;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;RESTAURANTES, BARES Y CANTINAS;6104
2025;150101;LIMA;LIMA;LIMA;6010;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE POR VIA FERREA;1
2025;150101;LIMA;LIMA;LIMA;6021;E.- OTROS SERVICIOS;TRANSPORTES;OTROS TIPOS DE TRANSPORTE REGULAR DE PASAJEROS POR VIA TERRESTRE;2017
2025;150101;LIMA;LIMA;LIMA;6022;E.- OTROS SERVICIOS;TRANSPORTES;OTROS TIPOS DE TRANSPORTE NO REGULAR DE PASAJEROS POR VIA TERRESTRE;196
2025;150101;LIMA;LIMA;LIMA;6023;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE  DE CARGA POR CARRETERA;1398
2025;150101;LIMA;LIMA;LIMA;6110;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE MARITIMO Y DE CABOTAJE;15
2025;150101;LIMA;LIMA;LIMA;6120;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE POR VIAS DE NAVEGACION INTERIORES;3
2025;150101;LIMA;LIMA;LIMA;6210;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE REGULAR POR VIA AEREA;13
2025;150101;LIMA;LIMA;LIMA;6220;E.- OTROS SERVICIOS;TRANSPORTES;TRANSPORTE NO REGULAR POR VIA AEREA;5
2025;150101;LIMA;LIMA;LIMA;6301;E.- OTROS SERVICIOS;OTROS;MANIPULACION DE LA CARGA;167
2025;150101;LIMA;LIMA;LIMA;6302;E.- OTROS SERVICIOS;OTROS;ALMACENAMIENTO Y DEPOSITO;138
2025;150101;LIMA;LIMA;LIMA;6303;E.- OTROS SERVICIOS;TRANSPORTES;OTRAS ACTIVIDADES DE TRANSPORTE COMPLEMENTARIAS;596
2025;150101;LIMA;LIMA;LIMA;6304;E.- OTROS SERVICIOS;TURISMO Y HOTELERIA;"ACTIVIDADES DE AGENCIAS DE VIAJES Y ORGANIZADORES DE VIAJES; ACTIVIDADES DE ASISTENCIA A TURISTAS N.C.P.";479
2025;150101;LIMA;LIMA;LIMA;6309;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE OTRAS AGENCIAS DE TRANSPORTE;196
2025;150101;LIMA;LIMA;LIMA;6411;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES POSTALES NACIONALES;13
2025;150101;LIMA;LIMA;LIMA;6412;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE CORREO DISTINTAS DE LAS ACTIVIDADES POSTALES NACIONALES;978
2025;150101;LIMA;LIMA;LIMA;6420;E.- OTROS SERVICIOS;TELECOMUNICACIONES;TELECOMUNICACIONES;1131
2025;150101;LIMA;LIMA;LIMA;6511;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;BANCA CENTRAL;3
2025;150101;LIMA;LIMA;LIMA;6519;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;OTROS TIPOS DE INTERMEDIACION MONETARIA;169
2025;150101;LIMA;LIMA;LIMA;6591;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;ARRENDAMIENTO FINANCIERO;6
2025;150101;LIMA;LIMA;LIMA;6592;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;OTROS TIPOS DE CREDITO;23
2025;150101;LIMA;LIMA;LIMA;6599;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;OTROS TIPOS DE INTERMEDIACION FINANCIERA N.C.P.;108
2025;150101;LIMA;LIMA;LIMA;6601;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;PLANES DE SEGUROS DE VIDA;7
2025;150101;LIMA;LIMA;LIMA;6602;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;PLANES DE PENSIONES;31
2025;150101;LIMA;LIMA;LIMA;6603;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;PLANES DE SEGUROS GENERALES;31
2025;150101;LIMA;LIMA;LIMA;6711;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;ADMINISTRACION DE MERCADOS FINANCIEROS;22
2025;150101;LIMA;LIMA;LIMA;6712;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;ACTIVIDADES BURSATILES;53
2025;150101;LIMA;LIMA;LIMA;6719;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;ACTIVIDADES AUXILIARES DE LA INTERMEDIACION FINANCIERA N.C.P.;84
2025;150101;LIMA;LIMA;LIMA;6720;E.- OTROS SERVICIOS;INTERMEDIACION FINANCIERA;ACTIVIDADES AUXILIARES DE LA FINANCIACION DE PLANES DE SEGUROS Y DE PENSIONES;68
2025;150101;LIMA;LIMA;LIMA;7010;F.- CONSTRUCCION;CONSTRUCCION;ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS;6354
2025;150101;LIMA;LIMA;LIMA;7020;F.- CONSTRUCCION;CONSTRUCCION;ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCION O POR CONTRATA;1289
2025;150101;LIMA;LIMA;LIMA;7111;E.- OTROS SERVICIOS;OTROS;ALQUILER DE EQUIPO DE TRANSPORTE POR VIA TERRESTRE;257
2025;150101;LIMA;LIMA;LIMA;7113;E.- OTROS SERVICIOS;OTROS;ALQUILER DE EQUIPO DE TRANSPORTE POR VIA AEREA;1
2025;150101;LIMA;LIMA;LIMA;7121;E.- OTROS SERVICIOS;OTROS;ALQUILER DE MAQUINARIA Y EQUIPO AGROPECUARIO;3
2025;150101;LIMA;LIMA;LIMA;7122;E.- OTROS SERVICIOS;OTROS;ALQUILER DE MAQUINARIA Y EQUIPO DE CONSTRUCCION E INGENIERIA CIVIL;13
2025;150101;LIMA;LIMA;LIMA;7123;E.- OTROS SERVICIOS;OTROS;ALQUILER DE MAQUINARIA Y EQUIPO DE OFICINA (INCLUSO COMPUTADORAS);8
2025;150101;LIMA;LIMA;LIMA;7129;E.- OTROS SERVICIOS;OTROS;ALQUILER DE OTROS TIPOS DE MAQUINARIA Y EQUIPO N.C.P.;218
2025;150101;LIMA;LIMA;LIMA;7130;E.- OTROS SERVICIOS;OTROS;ALQUILER DE EFECTOS PERSONALES Y ENSERES DOMESTICOS N.C.P.;117
2025;150101;LIMA;LIMA;LIMA;7210;E.- OTROS SERVICIOS;OTROS;CONSULTORES EN EQUIPO DE INFORMATICA;90
2025;150101;LIMA;LIMA;LIMA;7220;E.- OTROS SERVICIOS;OTROS;CONSULTORES EN PROGRAMAS DE INFORMATICA Y SUMINISTRO DE PROGRAMAS DE INFORMATICA;1460
2025;150101;LIMA;LIMA;LIMA;7230;E.- OTROS SERVICIOS;OTROS;PROCESAMIENTO DE DATOS;361
2025;150101;LIMA;LIMA;LIMA;7240;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES RELACIONADAS CON BASES DE DATOS;78
2025;150101;LIMA;LIMA;LIMA;7250;E.- OTROS SERVICIOS;OTROS;MANTENIMIENTO Y REPARACION DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA;589
2025;150101;LIMA;LIMA;LIMA;7290;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE INFORMATICA;1635
2025;150101;LIMA;LIMA;LIMA;7310;E.- OTROS SERVICIOS;OTROS;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS NATURALES Y LA INGENIERIA;180
2025;150101;LIMA;LIMA;LIMA;7320;E.- OTROS SERVICIOS;OTROS;INVESTIGACIONES Y DESARROLLO EXPERIMENTAL EN EL CAMPO DE LAS CIENCIAS SOCIALES Y LAS HUMANIDADES;318
2025;150101;LIMA;LIMA;LIMA;7411;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES JURIDICAS;5078
2025;150101;LIMA;LIMA;LIMA;7412;E.- OTROS SERVICIOS;OTROS;"ACTIVIDADES DE CONTABILIDAD, TENEDURIA DE LIBROS Y AUDITORIA; ASESORAMIENTO EN MATERIA DE IMPUESTOS";4491
2025;150101;LIMA;LIMA;LIMA;7413;E.- OTROS SERVICIOS;OTROS;INVESTIGACION DE MERCADOS Y REALIZACION DE ENCUESTAS DE OPINION PUBLICA;238
2025;150101;LIMA;LIMA;LIMA;7414;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ASESORAMIENTO EMPRESARIAL Y EN MATERIA DE GESTION;4537
2025;150101;LIMA;LIMA;LIMA;7421;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ARQUITECTURA E INGENIERIA Y ACTIVIDADES CONEXAS DE ASESORAMIENTO TECNICO;4233
2025;150101;LIMA;LIMA;LIMA;7422;E.- OTROS SERVICIOS;OTROS;ENSAYOS Y ANALISIS TECNICOS;106
2025;150101;LIMA;LIMA;LIMA;7430;E.- OTROS SERVICIOS;OTROS;PUBLICIDAD;1896
2025;150101;LIMA;LIMA;LIMA;7491;E.- OTROS SERVICIOS;OTROS;OBTENCION Y DOTACION DE PERSONAL;718
2025;150101;LIMA;LIMA;LIMA;7492;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE INVESTIGACION Y SEGURIDAD;2615
2025;150101;LIMA;LIMA;LIMA;7493;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE LIMPIEZA DE EDIFICIOS;729
2025;150101;LIMA;LIMA;LIMA;7494;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE FOTOGRAFIA;359
2025;150101;LIMA;LIMA;LIMA;7495;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ENVASE Y EMPAQUE;56
2025;150101;LIMA;LIMA;LIMA;7499;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;36602
2025;150101;LIMA;LIMA;LIMA;7511;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL;1405
2025;150101;LIMA;LIMA;LIMA;7512;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;REGULACION DE LAS ACTIVIDADES DE ORGANISMOS QUE PRESTAN SERVICIOS SANITARIOS, EDUCATIVOS, CULTURALES Y OTROS SERVICIOS SOCIALES, EXCEPTO SERVICIOS DE SEGURIDAD SOCIAL;64
2025;150101;LIMA;LIMA;LIMA;7513;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;REGULACION Y FACILITACION DE LA ACTIVIDAD ECONOMICA;51
2025;150101;LIMA;LIMA;LIMA;7514;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE SERVICIOS AUXILIARES PARA LA ADMINISTRACION PUBLICA EN GENERAL;132
2025;150101;LIMA;LIMA;LIMA;7521;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;RELACIONES EXTERIORES;3
2025;150101;LIMA;LIMA;LIMA;7522;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE DEFENSA;26
2025;150101;LIMA;LIMA;LIMA;7523;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE MANTENIMIENTO DEL ORDEN PUBLICO Y DE SEGURIDAD;471
2025;150101;LIMA;LIMA;LIMA;7530;E.- OTROS SERVICIOS;ADM. PUBLICA Y SEGURIDAD SOCIAL;ACTIVIDADES DE PLANES DE SEGURIDAD SOCIAL DE AFILIACION OBLIGATORIA;94
2025;150101;LIMA;LIMA;LIMA;8010;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA PRIMARIA;1439
2025;150101;LIMA;LIMA;LIMA;8021;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA SECUNDARIA DE FORMACION GENERAL;1004
2025;150101;LIMA;LIMA;LIMA;8022;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA SECUNDARIA DE FORMACION TECNICA Y PROFESIONAL;169
2025;150101;LIMA;LIMA;LIMA;8030;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA SUPERIOR;1158
2025;150101;LIMA;LIMA;LIMA;8090;E.- OTROS SERVICIOS;ENSE ANZA;ENSE ANZA DE ADULTOS Y OTROS TIPOS DE ENSE ANZA;1294
2025;150101;LIMA;LIMA;LIMA;8511;E.- OTROS SERVICIOS;SALUD;ACTIVIDADES DE HOSPITALES;300
2025;150101;LIMA;LIMA;LIMA;8512;E.- OTROS SERVICIOS;SALUD;ACTIVIDADES DE MEDICOS Y ODONTOLOGOS;2629
2025;150101;LIMA;LIMA;LIMA;8519;E.- OTROS SERVICIOS;SALUD;OTRAS ACTIVIDADES RELACIONADAS CON LA SALUD HUMANA;3961
2025;150101;LIMA;LIMA;LIMA;8520;E.- OTROS SERVICIOS;SALUD;ACTIVIDADES VETERINARIAS;169
2025;150101;LIMA;LIMA;LIMA;8531;E.- OTROS SERVICIOS;SALUD;SERVICIOS SOCIALES CON ALOJAMIENTO;59
2025;150101;LIMA;LIMA;LIMA;8532;E.- OTROS SERVICIOS;SALUD;SERVICIOS SOCIALES SIN ALOJAMIENTO;120
2025;150101;LIMA;LIMA;LIMA;9000;E.- OTROS SERVICIOS;OTROS;ELIMINACION DE DESPERDICIOS Y AGUAS RESIDUALES, SANEAMIENTO Y ACTIVIDADES SIMILARES;44
2025;150101;LIMA;LIMA;LIMA;9111;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ORGANIZACIONES EMPRESARIALES Y DE EMPLEADORES;126
2025;150101;LIMA;LIMA;LIMA;9112;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ORGANIZACIONES PROFESIONALES;243
2025;150101;LIMA;LIMA;LIMA;9120;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE SINDICATOS;199
2025;150101;LIMA;LIMA;LIMA;9191;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS;155
2025;150101;LIMA;LIMA;LIMA;9192;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE ORGANIZACIONES POLITICAS;28
2025;150101;LIMA;LIMA;LIMA;9199;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.;1746
2025;150101;LIMA;LIMA;LIMA;9211;E.- OTROS SERVICIOS;OTROS;PRODUCCION Y DISTRIBUCION DE FILMES Y VIDEOCINTAS;82
2025;150101;LIMA;LIMA;LIMA;9212;E.- OTROS SERVICIOS;OTROS;EXHIBICION DE FILMES Y VIDEOCINTAS;14
2025;150101;LIMA;LIMA;LIMA;9213;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE RADIO Y TELEVISION;337
2025;150101;LIMA;LIMA;LIMA;9214;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES TEATRALES Y MUSICALES Y OTRAS ACTIVIDADES ARTISTICAS;336
2025;150101;LIMA;LIMA;LIMA;9219;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE ENTRETENIMIENTO N.C.P.;1072
2025;150101;LIMA;LIMA;LIMA;9220;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE AGENCIAS DE NOTICIAS;66
2025;150101;LIMA;LIMA;LIMA;9231;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE BIBLIOTECAS Y ARCHIVOS;77
2025;150101;LIMA;LIMA;LIMA;9232;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE MUSEOS Y PRESERVACION DE LUGARES Y EDIFICIOS HISTORICOS;19
2025;150101;LIMA;LIMA;LIMA;9233;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DE JARDINES BOTANICOS Y ZOOLOGICOS, Y DE PARQUES NACIONALES;64
2025;150101;LIMA;LIMA;LIMA;9241;E.- OTROS SERVICIOS;OTROS;ACTIVIDADES DEPORTIVAS;478
2025;150101;LIMA;LIMA;LIMA;9249;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE ESPARCIMIENTO;244
2025;150101;LIMA;LIMA;LIMA;9301;E.- OTROS SERVICIOS;OTROS;LAVADO Y LIMPIEZA DE PRENDAS DE TELA Y DE PIEL, INCLUSO LA LIMPIEZA EN SECO;292
2025;150101;LIMA;LIMA;LIMA;9302;E.- OTROS SERVICIOS;OTROS;PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA;1687
2025;150101;LIMA;LIMA;LIMA;9303;E.- OTROS SERVICIOS;OTROS;POMPAS FUNEBRES Y ACTIVIDADES CONEXAS;129
2025;150101;LIMA;LIMA;LIMA;9309;E.- OTROS SERVICIOS;OTROS;OTRAS ACTIVIDADES DE SERVICIOS N.C.P.;97713
2025;150101;LIMA;LIMA;LIMA;9500;E.- OTROS SERVICIOS;OTROS;HOGARES PRIVADOS CON SERVICIO DOMESTICO;242
2025;150101;LIMA;LIMA;LIMA;9900;E.- OTROS SERVICIOS;OTROS;ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES;13
2025;150101;LIMA;LIMA;LIMA;9999;E.- OTROS SERVICIOS;OTROS;OTROS;124
2025;150102;LIMA;LIMA;ANCON;0111;A.- AGROPECUARIO;AGRICOLA;CULTIVOS DE CEREALES Y OTROS CULTIVOS N.C.P.;2
2025;150102;LIMA;LIMA;ANCON;0113;A.- AGROPECUARIO;AGRICOLA;CULTIVO DE FRUTAS, NUECES, PLANTAS CUYAS HOJAS SE UTILIZAN PARA PREPARAR BEBIDAS Y ESPECIAS;1
2025;150102;LIMA;LIMA;ANCON;0121;A.- AGROPECUARIO;PECUARIO;"CRIA DE GANADO VACUNO Y DE OVEJAS, CABRAS, CABALLOS, ASNOS, MULAS Y BURDEGANOS; CRIA DE GANADO LECHERO";3
2025;150102;LIMA;LIMA;ANCON;0122;A.- AGROPECUARIO;PECUARIO;"CRIA DE OTROS ANIMALES; ELABORACION DE PRODUCTOS ANIMALES N.C.P.";10
2025;150102;LIMA;LIMA;ANCON;0130;A.- AGROPECUARIO;AGRICOLA;CULTIVO DE PRODUCTOS AGRICOLAS EN COMBINACION CON LA CRIA DE ANIMALES (EXPLOTACION MIXTA);4
2025;150102;LIMA;LIMA;ANCON;0140;A.- AGROPECUARIO;AGRICOLA;ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS, EXCEPTO LAS ACTIVIDADES VETERINARIAS;20
2025;150102;LIMA;LIMA;ANCON;0200;A.- AGROPECUARIO;SILVICULTURA;SILVICULTURA, EXTRACCION DE MADERA Y ACTIVIDADES DE SERVICIOS CONEXAS;3
2025;150102;LIMA;LIMA;ANCON;0500;B.- PESCA;PESCA;"PESCA, EXPLOTACION DE CRIADEROS DE PECES Y GRANJAS PISCICOLAS; ACTIVIDADES DE SERVICIOS RELACIONADAS CON LA PESCA";327
2025;150102;LIMA;LIMA;ANCON;1320;C.- MINERIA E HIDROCARBUROS;MINERIA METALICA;EXTRACCION DE MINERALES METALIFEROS NO FERROSOS, EXCEPTO LOS MINERALES DE URANIO Y TORIO;14
2025;150102;LIMA;LIMA;ANCON;1410;C.- MINERIA E HIDROCARBUROS;MINERIA METALICA;EXTRACCION DE PIEDRA, ARENA Y ARCILLA;1
2025;150102;LIMA;LIMA;ANCON;1429;C.- MINERIA E HIDROCARBUROS;MINERIA METALICA;EXPLOTACION DE OTRAS MINAS Y CANTERAS N.C.P.;4
2025;150102;LIMA;LIMA;ANCON;1511;D.- MANUFACTURA;PROCESADORES DE RECURSOS PRIMARIOS;PRODUCCION, PROCESAMIENTO Y CONSERVACION DE CARNE Y PRODUCTOS CARNICOS;1
